region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
8,2,40,2.0,22.0,0.0,2009338,0.0,0.0,3,1
8,2,18,0.0,0.0,0.0,2009338,0.0,0.0,2,2
8,2,3,0.0,0.0,0.0,2009338,0.0,0.0,1,7
8,1,47,0.0,0.0,1025500.0,2051000,50.0,2.0,3,1
8,2,43,1.0,28.0,1025500.0,2051000,48.0,2.0,3,1
8,2,15,0.0,0.0,0.0,2051000,0.0,0.0,2,2
8,1,33,0.0,0.0,2141078.0,2141078,44.0,1.0,3,2
8,2,61,1.0,28.0,0.0,2141078,0.0,0.0,3,2
8,1,51,0.0,0.0,3452692.0,3452692,45.0,2.0,3,1
8,2,21,0.0,0.0,0.0,3452692,0.0,0.0,3,2
8,2,25,1.0,21.0,356076.0,356076,45.0,2.0,3,2
8,2,31,0.0,0.0,692370.0,692370,50.0,2.0,3,1
8,1,31,0.0,0.0,0.0,692370,30.0,2.0,3,1
8,1,20,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,19,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,20,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,20,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,21,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,22,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,21,0.0,0.0,87920.0,87920,10.0,2.0,3,2
8,1,22,0.0,0.0,0.0,87920,0.0,0.0,3,2
8,2,21,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,50,3.0,21.0,123060.0,210980,40.0,2.0,3,2
8,2,29,0.0,0.0,87920.0,210980,50.0,2.0,3,2
8,1,18,0.0,0.0,0.0,210980,0.0,0.0,3,2
8,1,15,0.0,0.0,0.0,210980,0.0,0.0,2,2
8,1,41,0.0,0.0,0.0,329700,0.0,0.0,1,2
8,2,58,3.0,29.0,0.0,329700,0.0,0.0,1,2
8,1,47,0.0,0.0,329700.0,329700,60.0,2.0,2,2
8,2,50,0.0,0.0,0.0,0,0.0,0.0,2,1
8,2,12,0.0,0.0,0.0,0,0.0,0.0,1,2
8,1,54,0.0,0.0,246120.0,246120,60.0,1.0,2,2
8,1,25,0.0,0.0,717850.0,1317850,10.0,2.0,3,2
8,2,26,1.0,25.0,600000.0,1317850,0.0,0.0,3,1
8,2,0,0.0,0.0,0.0,1317850,0.0,0.0,1,7
8,1,45,0.0,0.0,386299.0,386299,45.0,2.0,2,1
8,2,41,2.0,14.0,0.0,386299,0.0,0.0,1,1
8,1,19,0.0,0.0,0.0,386299,0.0,0.0,3,2
8,2,38,5.0,20.0,410200.0,410200,9.0,2.0,2,1
8,1,18,0.0,0.0,0.0,410200,0.0,0.0,2,2
8,1,17,0.0,0.0,0.0,410200,0.0,0.0,2,2
8,2,14,0.0,0.0,0.0,410200,0.0,0.0,2,2
8,1,11,0.0,0.0,0.0,410200,0.0,0.0,1,2
8,2,9,0.0,0.0,0.0,410200,0.0,0.0,1,2
8,2,25,0.0,0.0,202307.0,407407,48.0,2.0,2,1
8,1,25,0.0,0.0,205100.0,407407,21.0,2.0,2,1
8,2,42,3.0,22.0,0.0,0,0.0,0.0,3,2
8,2,18,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,14,0.0,0.0,0.0,0,0.0,0.0,1,2
8,1,10,0.0,0.0,0.0,0,0.0,0.0,1,2
8,1,65,0.0,0.0,864839.0,1480139,60.0,2.0,1,2
8,2,69,7.0,19.0,615300.0,1480139,60.0,2.0,1,2
8,2,29,2.0,19.0,296730.0,296730,40.0,2.0,3,1
8,2,10,0.0,0.0,0.0,296730,0.0,0.0,1,2
8,2,6,0.0,0.0,0.0,296730,0.0,0.0,1,7
8,1,43,0.0,0.0,410200.0,410200,60.0,2.0,2,1
8,2,43,2.0,21.0,0.0,410200,0.0,0.0,2,1
8,1,38,0.0,0.0,0.0,410200,0.0,0.0,2,2
8,1,39,0.0,0.0,0.0,410200,0.0,0.0,2,1
8,1,17,0.0,0.0,0.0,410200,0.0,0.0,2,2
8,2,9,0.0,0.0,0.0,410200,0.0,0.0,1,2
8,2,43,0.0,0.0,565985.0,565985,44.0,2.0,2,1
8,2,66,2.0,21.0,0.0,565985,0.0,0.0,2,2
8,1,58,0.0,0.0,221632.0,586939,45.0,2.0,1,2
8,2,56,3.0,18.0,365307.0,586939,45.0,2.0,2,2
8,2,23,0.0,0.0,0.0,586939,0.0,0.0,3,2
8,1,64,0.0,0.0,307650.0,835170,40.0,2.0,1,2
8,2,63,4.0,22.0,0.0,835170,0.0,0.0,2,2
8,1,40,0.0,0.0,329700.0,835170,40.0,2.0,3,2
8,2,25,0.0,0.0,197820.0,835170,36.0,2.0,3,2
8,1,22,0.0,0.0,0.0,835170,0.0,0.0,3,2
8,2,43,1.0,20.0,266630.0,266630,60.0,2.0,2,1
8,1,21,0.0,0.0,0.0,266630,0.0,0.0,2,2
8,2,43,5.0,15.0,369180.0,369180,30.0,2.0,1,2
8,2,21,1.0,19.0,0.0,369180,0.0,0.0,2,2
8,2,18,0.0,0.0,0.0,369180,0.0,0.0,2,2
8,1,2,0.0,0.0,0.0,369180,0.0,0.0,1,7
8,1,49,0.0,0.0,769300.0,769300,50.0,2.0,2,1
8,2,48,2.0,27.0,0.0,769300,0.0,0.0,2,1
8,2,21,0.0,0.0,0.0,769300,0.0,0.0,3,2
8,2,10,0.0,0.0,0.0,769300,0.0,0.0,1,2
8,2,29,0.0,0.0,123638.0,178588,30.0,2.0,3,2
8,2,26,1.0,23.0,0.0,178588,0.0,0.0,3,2
8,2,3,0.0,0.0,0.0,178588,0.0,0.0,1,7
8,1,19,0.0,0.0,54950.0,178588,24.0,2.0,3,2
8,2,77,7.0,20.0,0.0,337027,0.0,0.0,1,1
8,1,37,0.0,0.0,337027.0,337027,45.0,2.0,3,1
8,1,57,0.0,0.0,0.0,0,0.0,0.0,2,2
8,1,56,0.0,0.0,410200.0,410200,20.0,2.0,2,2
8,2,74,6.0,20.0,0.0,608285,0.0,0.0,1,1
8,1,33,0.0,0.0,207950.0,608285,48.0,2.0,2,1
8,1,36,0.0,0.0,236495.0,608285,48.0,2.0,2,1
8,2,30,1.0,28.0,163840.0,608285,48.0,2.0,2,2
8,1,1,0.0,0.0,0.0,608285,0.0,0.0,1,7
8,2,24,0.0,0.0,307720.0,866378,48.0,2.0,2,2
8,1,28,0.0,0.0,558658.0,866378,55.0,2.0,2,1
8,2,20,0.0,0.0,0.0,866378,0.0,0.0,3,2
8,1,20,0.0,0.0,0.0,866378,0.0,0.0,3,2
8,1,21,0.0,0.0,0.0,866378,0.0,0.0,3,2
